0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.5,0.75,1.63,1.25,-0.25,0.12,1.37,0.25,-1.37,-3.63,-1.37,0.37,2.5,-3.13,-2,-0.63,-3.75,-2.25,-4.25,-3.38,-1.88,-1.88,0.37,1.12,1,1.63,0.75,1.12,4,1.63,2.88,-10.88,-9.75,-23.62,-20.25,27,1.17412126
1.5,0.37,1.63,1.12,-0.12,-0.12,1.37,0.5,-1.5,-3.38,-1.12,0.63,1.12,-2.88,-2.13,-4,-4.38,-2.5,-4.13,-3.38,-1.5,-1.5,-0.5,0.88,1.25,1.5,1.12,0.88,3,1.75,3,-4.88,-14.63,19,8.13,-10.5,1.170555919
1.5,-0.37,1.63,1.12,-0.25,0,1.25,0.63,-1.12,-3.5,-1.37,0.37,1.5,-2.75,-1.88,6.38,-4.13,-2.25,-4.13,-3.25,-1.88,-2.13,-0.25,0.63,1.63,1.75,0.25,1,3.5,1.63,3.25,0.63,24.37,0,-10,1,1.15477368
1.5,0.63,1.5,1.25,-0.25,0,1.5,0.5,-1.37,-3.5,-1.37,0,1.88,-3.13,-2.13,0.37,-4.13,-2.25,-4,-3.63,-1.63,-1.63,-0.37,1.25,1,1.5,0.75,1,4,2,2.88,-0.12,-9,-15.5,-25.12,-11.25,1.12516047
1.5,0.25,1.63,1.12,-0.25,0.12,1.25,0.5,-1.37,-3.63,-1.37,0.75,1.12,-3.13,-2.13,-5.25,-4,-2.5,-4,-3.5,-1.75,-1.25,-0.12,0.25,1.37,1.63,0.75,1.25,3.25,1.5,2.88,0,-2.13,-15.75,22.5,5.38,1.084108636
1.5,0.37,1.75,1.25,-0.37,0,1.37,0.5,-1.12,-3.5,-0.37,0.25,1.25,-3.38,-1.88,6.63,-4.13,-2.25,-4.13,-3.25,-1.5,-2.13,-0.5,0.75,1.12,2,0.63,0.63,3.5,1.63,2.88,-14.88,1.75,10.25,-10.13,-10.25,1.036673049
1.5,0.37,1.5,1.12,-0.12,-0.12,1.37,0.63,-1.37,-3.75,-1.25,0.25,1,-2.88,-2.25,-0.37,-4.13,-2.5,-3.88,-3.5,-2.13,-1.5,-0.37,0.75,1.37,1.12,0.75,1.12,3.38,2.13,3,24.75,-5.63,-14.88,-4.25,-20.75,0.987836627
1.5,0.5,1.63,1.12,-0.37,0,1.25,0.37,-1.37,-3.63,-1.5,0.12,2.75,-3,-2.25,0,-3.88,-2.25,-4.13,-3.38,-1.75,-1.88,-0.25,0.88,0.88,1.75,0.63,1.5,3.75,1.5,2.88,-19.5,-9.63,-47.25,-5.38,30.87,0.941131984
1.5,0.37,1.63,1.25,-0.25,-0.12,1.25,0.5,-1.37,-3.38,-1.25,0.75,1.37,-3.13,-1.88,-9.13,-4.13,-2.38,-4,-3.5,-1.25,-1.63,-0.75,0.88,1.12,1.63,1,0.88,3.25,1.75,2.88,-7.38,-10.13,32.13,3.5,-10.25,0.898564534
1.5,-0.25,1.63,1,-0.25,-0.12,1.25,0.63,-1.37,-3.5,-1.25,0.25,-0.12,-3.13,-2.25,4.75,-3.88,-2.38,-3.75,-3,-2,-1.88,-0.37,0.63,1.63,1.88,0.25,1,3.5,1.63,3,12.5,7.75,-15.5,-10.38,3.88,0.860911588
1.5,0.75,1.5,1.12,-0.25,0.12,1.5,0.37,-1.25,-3.5,-1.25,0.25,2.5,-3.13,-2.25,0.37,-4.25,-2,-4.38,-3.5,-1.75,-1.75,-0.25,1.37,0.88,1.63,0.75,1,4,1.88,2.63,3.88,-10.5,-15.13,-20.62,-3.75,0.828009754
1.5,0.12,1.5,1.25,-0.12,-0.12,1.25,0.5,-1.37,-3.63,-1.37,0.37,0.5,-3,-1.88,-5.25,-4,-2.5,-4,-3.38,-1.75,-1.37,-0.5,0.37,1.37,1.5,0.88,1.37,3.38,1.75,2.88,-9.5,-19.87,-2.88,16.25,5.38,0.799011866
1.5,0.5,1.63,1.25,-0.37,-0.12,1.37,0.5,-1.25,-3.63,-0.75,0.25,1.63,-3.13,-1.88,5.63,-4.13,-2.25,-4.25,-2.88,-1.75,-2,-0.37,0.75,1.12,2,0.63,0.5,3.5,1.75,3.13,-9.63,8.13,9,-10,-10,0.772668376
1.63,0.37,1.5,1.12,-0.12,-0.12,1.37,0.63,-1.5,-3.75,-1.25,0.37,2,-2.88,-2,0.25,-4.13,-2.25,-3.75,-3.63,-1.88,-1.75,-0.25,1.25,1.37,1.12,0.63,1.12,3.5,2,3,5.13,-5.63,-15.25,-5.75,-11,0.747648573
1.5,0.5,1.63,1.12,-0.12,0,1.25,0.5,-1.25,-3.63,-1.63,0.63,2.75,-3.13,-1.88,0.25,-3.63,-2.5,-4.13,-3.38,-1.75,-1.88,0.12,0.75,1.25,1.75,0.63,1.5,3.63,1.5,2.88,-8.88,0.25,-36.13,-9.63,16.25,0.722859263
1.5,0.37,1.63,1.12,-0.25,-0.12,1.37,0.5,-1.37,-3.5,-1.12,0.63,1.88,-3,-1.75,1.12,-4.13,-2.38,-4,-3.63,-1.5,-1.63,-0.63,0.75,1.25,1.88,1.12,0.75,3.25,1.88,3,-17.87,-15.13,36,3.63,-11.38,0.697685104
1.5,0,1.75,1,-0.25,-0.12,1.25,0.63,-1.25,-3.5,-1.25,0.37,-1.12,-3.13,-2.13,-0.63,-4,-2.38,-3.75,-3.13,-2,-1.75,-0.25,0.75,1.75,1.63,0.12,1.12,3.5,1.75,3,13.13,10.38,-1.25,-9.38,-8.13,0.672096125
1.5,0.63,1.5,1.12,-0.25,0,1.37,0.37,-1.12,-3.63,-1.37,0.12,3.75,-3.25,-1.88,-0.37,-4.13,-2.13,-4.25,-3.5,-1.63,-2,0.25,1,0.75,1.63,0.63,1,3.75,1.88,2.75,-10.5,-10,-9.88,-14.63,1,0.646648442
1.5,0.25,1.63,1.25,-0.12,-0.12,1.25,0.63,-1.37,-3.38,-1.25,0.5,0.37,-3,-2,-4.88,-4,-2.5,-4,-3.5,-1.75,-1.37,-0.5,0.63,1.25,1.5,1.12,1.12,3.13,1.75,3,0.12,-14.38,-3.5,12.13,-5.75,0.62248758
1.5,0.25,1.63,1.37,-0.37,0,1.25,0.63,-1.25,-3.63,-1.12,0.5,1.5,-2.88,-1.88,4.38,-3.88,-2.38,-4.25,-3.13,-1.5,-2.13,0,0.75,1.25,2,0.5,0.63,3.63,1.75,3.13,-10.13,26.37,1.12,-8.5,-5,0.601465695
1.5,0.5,1.5,1.12,-0.12,0,1.25,0.75,-1.37,-3.63,-1.25,0.12,0.88,-3.25,-2.25,0.88,-4.25,-2.13,-4,-3.63,-1.75,-2,-0.37,1.37,1.25,1.25,0.75,1.12,3.5,2.13,2.88,7.88,-4.88,-14,-8.13,-8.75,0.586359548
1.37,0.25,1.63,1.12,-0.12,0,1.12,0.5,-1.25,-3.63,-1.37,0.5,3.5,-3,-2.13,-0.37,-3.75,-2.38,-4.25,-3.25,-1.75,-1.5,0.12,0.37,1.12,1.63,0.5,1.5,3.63,1.5,3,0.5,0.75,-21.87,-3.5,7.63,0.580924261
1.5,0.37,1.63,1.25,-0.12,-0.25,1.37,0.5,-1.25,-3.5,-1.25,0.63,1.5,-3,-1.75,0.75,-4.25,-2.38,-4,-3.5,-1.37,-1.5,-0.88,0.75,1.12,2.13,1,0.75,3.5,1.75,3,-22.62,-3.88,37.25,3.75,0.37,0.58927642
1.5,0,1.63,1,-0.25,0,1.25,0.75,-1.12,-3.63,-1.25,0.37,-0.88,-2.88,-2.38,3.38,-4,-2.38,-3.75,-3.25,-2,-1.75,-0.12,0.5,1.88,1.37,0.12,1.12,3.38,2,2.88,17.75,6.5,-16.37,-0.5,-8,0.614275772
1.5,0.75,1.63,1.12,-0.25,0.12,1.37,0.37,-1.25,-3.63,-1.37,0.5,3.38,-3,-1.88,-0.12,-4.13,-2.13,-4.13,-3.5,-1.63,-1.88,0.37,1.12,0.88,1.63,0.63,0.88,3.88,1.75,2.63,0.25,-10.5,-0.5,-11.63,7.5,0.655569732
1.5,0.25,1.63,1.25,-0.12,-0.12,1.25,0.63,-1.25,-3.38,-1.12,0.37,0.88,-3.13,-2.13,-4.88,-4.13,-2.5,-3.88,-3.5,-1.75,-1.63,-0.5,0.37,1.12,1.63,1.25,1.12,3,1.75,2.88,-4.75,-15.25,-3.5,16.62,-1.5,0.709109716
1.5,0.25,1.63,1.12,-0.25,0,1.37,0.63,-1.25,-3.63,-0.88,0.25,1,-2.88,-1.88,0.37,-4.13,-2.38,-4.13,-3,-1.63,-2.13,-0.5,0.75,1.5,1.88,0.5,1,3.5,1.75,3.13,-5.38,21.5,4,1.37,-4.88,0.768955435
1.5,0.5,1.5,1.12,-0.25,-0.25,1.5,0.75,-1.25,-3.63,-1.25,0.25,1.37,-3.13,-2.13,0.88,-4.25,-2.25,-3.75,-3.63,-1.63,-2,-0.25,1.25,1.25,1,0.75,1,3.5,2,3,7.13,-9.88,-14.75,-2.38,-13.38,0.829683894
1.37,0.12,1.63,1.12,-0.25,-0.12,1.25,0.5,-1.25,-3.75,-1.37,0.63,2.38,-3.13,-2.13,-0.75,-3.88,-2.38,-4.13,-3.38,-1.75,-1.5,0,0.63,1.12,1.63,0.63,1.25,3.63,1.37,2.88,-10.25,0.5,-21.75,8,5,0.887588614
1.5,0.37,1.75,1.37,-0.25,-0.25,1.37,0.37,-1.12,-3.63,-1.12,0.37,1.5,-3.13,-1.63,5.88,-4.38,-2.38,-4.13,-3.63,-1.37,-1.75,-0.5,0.75,1.12,2,1,0.63,3.5,1.63,2.88,-31.25,-9.5,37.13,-1.75,-10,0.940613818
1.5,0,1.63,1.12,-0.25,0,1.25,0.63,-1.37,-3.63,-1.25,0.37,-0.63,-2.88,-2.13,4.75,-4.25,-2.38,-3.5,-3.38,-2.13,-1.75,-0.37,0.75,1.75,1.5,0.25,1.12,3.38,2,3,27.37,6,-15,-4.38,-20.5,0.987793353
1.5,0.75,1.5,1.25,-0.25,0.12,1.37,0.37,-1.25,-3.63,-1.37,0.25,3.63,-3.25,-1.75,0,-4,-2.13,-4.25,-3.38,-1.63,-1.88,0,1,0.75,1.5,0.63,0.88,3.88,1.75,2.63,-0.37,-10.38,-10.63,-16.87,7.5,1.028725053
1.5,0.37,1.63,1.12,-0.12,-0.25,1.37,0.5,-1.37,-3.38,-1.37,0.63,0.88,-3.25,-2.13,-9.75,-4.25,-2.5,-3.88,-3.38,-1.75,-1.25,-0.5,0.75,1.25,1.5,1.25,1.12,3,1.75,2.88,-5.63,-10.13,-0.5,15.63,-4.63,1.063249076
1.5,-0.12,1.63,1.25,-0.25,0,1.37,0.5,-1.25,-3.63,-1.37,0.37,1.63,-2.88,-1.88,3.5,-4,-2.25,-4.25,-3,-1.63,-2.13,-0.25,0.75,1.88,1.88,0.37,0.88,3.5,1.63,3.13,-9.5,31.5,-0.63,-8.25,-4.88,1.091322388
1.5,0.5,1.5,1.25,-0.25,-0.12,1.37,0.63,-1.37,-3.63,-1.25,-0.12,1,-3.13,-2,-0.12,-4.13,-2,-3.88,-3.63,-1.75,-1.88,-0.37,1.37,0.88,1.37,0.5,1,3.5,2.13,3,5.75,-5.25,-14.5,-24.12,-15.63,1.113024826
1.5,0.12,1.5,1.12,-0.12,0,1.25,0.5,-1.25,-3.75,-1.25,0.63,2.25,-3.13,-1.88,-1,-3.88,-2.38,-4.13,-3.25,-1.75,-1.25,-0.25,0.5,1.25,1.5,0.63,1.37,3.5,1.37,2.88,-10.75,1.12,-21.37,18.62,6.25,1.128626401
1.5,0.37,1.75,1.25,-0.25,-0.12,1.37,0.5,-1.12,-3.25,-1,0.37,1.12,-3.25,-1.63,6.38,-4.13,-2.25,-4,-3.38,-1.63,-2,-0.63,1,1.25,2.13,0.88,0.75,3.5,1.63,2.88,-14.88,-3.13,6.75,-4.75,-10,1.138672419
1.5,0.25,1.63,1.12,-0.12,0,1.5,0.63,-1.37,-3.63,-1.25,0.25,1.25,-3,-2.13,-0.37,-4,-2.5,-3.75,-3.25,-2,-1.75,-0.25,0.75,1.75,1.37,0.5,1.12,3.5,2,3.13,26.5,-0.37,-15.63,-4.88,-21.75,1.144082555
1.5,0.75,1.63,1.12,-0.25,0.12,1.5,0.63,-1.25,-3.63,-1.63,0.12,2.5,-2.88,-1.75,-0.12,-3.88,-2.25,-4.25,-3.38,-1.75,-2,0,0.63,0.88,1.5,0.75,1,3.75,1.5,2.88,-10.75,-9.63,-13,-14.88,22.62,1.146274077
1.5,0.37,1.5,1.25,0,-0.12,1.37,0.63,-1.37,-3.5,-1.12,1,1,-3.13,-2,-4.63,-4.13,-2.25,-3.88,-3.38,-1.25,-1.5,-0.5,0.63,1.25,1.5,1.12,1.12,3,1.63,2.88,-4.63,-10.25,12.63,10.5,-5.5,1.147274328
1.5,0,1.63,1.12,-0.25,-0.12,1.25,0.63,-1.25,-3.63,-1.5,0.37,1.5,-2.75,-1.88,1.37,-4,-2.25,-4.13,-3.13,-1.75,-2.13,-0.37,0.63,1.88,1.88,0.5,1,3.38,1.63,3,1.25,20.12,3.13,-9.63,0.37,1.149687468
1.5,0.88,1.5,1.12,-0.25,-0.25,1.37,0.63,-1.25,-3.5,-1.37,0,2.25,-3.13,-1.88,0,-4.25,-2.25,-4,-3.5,-1.75,-1.75,-0.25,1.5,1.12,1.25,0.75,1,3.88,2,2.88,4.88,0.25,-15.13,-26.37,-15,1.156304839
1.37,0.12,1.63,1.12,-0.12,0.12,1.25,0.5,-1.37,-3.5,-1.5,0.63,0.63,-3,-1.75,-9.88,-3.88,-2.5,-4.13,-3.38,-1.75,-1.37,-0.12,0.12,1.25,1.5,0.63,1.25,3.5,1.5,3,-9.38,4.5,-10.75,8.25,6.75,1.169236345
1.5,0.37,1.75,1.5,-0.25,0,1.37,0.5,-1.12,-3.5,-1.25,0.12,1.63,-3,-1.88,6.75,-4.25,-2.25,-4,-3.38,-1.63,-2.13,-0.75,1,1.12,2.13,0.88,0.5,3.5,1.75,3,-15.38,-5.13,20.37,-5.25,-10,1.188726783
1.5,0.37,1.5,1.12,-0.12,0,1.37,0.75,-1.37,-3.63,-1.37,0.37,1.12,-2.75,-2,0,-4.13,-2.38,-3.63,-3.25,-2,-1.75,-0.25,0.75,1.63,1.5,0.37,1.12,3.5,2.13,3,26.87,4.25,-14.75,0.88,-25.25,1.212090926
1.5,0.88,1.63,1.25,-0.25,0.25,1.12,0.37,-1.25,-3.63,-1.37,0.37,1.75,-3.25,-2,0.12,-3.88,-2.25,-4.13,-3.25,-1.75,-1.88,0.25,1.12,0.75,1.63,0.63,1.12,3.75,1.5,2.88,-10.5,0.25,-10.25,-16.12,26.75,1.23351444
1.5,0.37,1.63,1.12,-0.12,-0.12,1.37,0.63,-1.25,-3.5,-1.25,0.5,1,-3,-2.13,-4.5,-4.25,-2.13,-4,-3.38,-1.37,-1.75,-0.63,0.63,1.37,1.5,1,1.25,3,1.63,2.88,-4.75,-4.88,13,7.75,-0.75,1.245730474
1.5,-0.37,1.75,1.12,-0.25,0,1.25,0.75,-1.12,-3.63,-1.5,0.63,1.37,-2.88,-1.88,5.75,-4.13,-2.25,-4.13,-3.5,-1.75,-2,-0.25,0.75,1.88,1.75,0.37,1.12,3.63,1.75,3,0.37,19.87,-5.75,-0.75,0.75,1.243270398
1.5,0.88,1.63,1.12,-0.25,0,1.63,0.63,-1.5,-3.5,-1.37,0,2.25,-3.13,-2.13,0.12,-4.13,-2,-3.88,-3.63,-1.63,-1.75,-0.37,1.37,1,1.25,0.75,1,3.88,2,2.88,5.38,1.25,1,-33.13,-15.25,1.224723801
1.5,0.25,1.63,1.12,0,0,1.12,0.5,-1.25,-3.75,-1.5,0.5,1.25,-3.25,-2,-1.37,-3.88,-2.38,-4,-3.38,-1.88,-1.25,0.12,0.5,1.37,1.5,0.63,1.37,3.5,1.5,3,-9.88,4.88,-10.13,7.38,6.38,1.192301793
1.5,0.37,1.75,1.25,-0.37,0,1.37,0.5,-1,-3.38,-1.25,0.12,1.63,-3.25,-2.13,6.88,-4,-2.25,-4.13,-3.63,-1.12,-2.13,-0.5,1,1.12,2.13,0.88,0.63,3.5,1.75,2.88,-25.62,-4,9.25,-0.63,-9.63,1.149931111
1.5,0.25,1.63,1.12,-0.12,-0.12,1.5,0.63,-1.37,-3.63,-1.25,0.37,0.25,-3,-2.25,-0.63,-4.25,-2.38,-3.75,-3.25,-2.13,-1.75,-0.25,0.5,1.63,1.37,0.63,1.12,3.38,2,3.13,26.25,5.5,-14.63,-5.38,-23,1.101658372
1.5,0.75,1.63,1.12,-0.25,0.12,1.37,0.37,-1.25,-3.63,-1.37,0.5,2.5,-3.25,-2,0.25,-3.75,-2.25,-4.25,-3.5,-1.75,-2,0.37,1.12,0.63,1.75,0.63,1.12,4,1.5,2.75,-10.38,-9.88,-23.37,-18.87,26.62,1.050892713
1.5,0.37,1.63,1.25,-0.25,-0.12,1.25,0.5,-1.25,-3.5,-1.12,0.63,0.88,-3.13,-2,-4.75,-4.25,-2.38,-3.88,-3.5,-1.25,-1.63,-0.63,0.63,1.25,1.5,1.12,0.88,3,1.63,2.88,0,-15.5,17.62,3.75,-10.38,1.000227756
1.37,0,1.63,1.12,-0.25,0,1.37,0.75,-1.25,-3.75,-1.37,0.5,1.37,-2.88,-1.88,0.88,-4,-2.25,-4.25,-2.88,-1.63,-2.13,-0.25,0.37,1.75,1.88,0.37,1.12,3.5,1.75,3.13,-4.25,18.37,-5.38,-9.75,1.25,0.951506933
1.5,0.75,1.63,1.25,-0.12,-0.12,1.5,0.63,-1.37,-3.5,-1.5,0,2.13,-3.38,-2.25,0,-4.13,-2,-3.88,-3.63,-1.75,-1.75,-0.25,1.12,1,1.25,0.75,1,3.88,2.13,2.88,4.75,-10.25,-10.38,-23.87,-10,0.90592839
1.37,0.25,1.5,1,-0.12,0,1.25,0.5,-1.25,-3.75,-1.5,0.5,0.75,-3,-2.25,-2,-3.88,-2.38,-4.25,-3.25,-1.75,-1.12,0,0.37,1.25,1.5,0.63,1.37,3.38,1.37,3,-10.13,5,-14.13,13.25,5.63,0.86409304
1.5,0.37,1.63,1.25,-0.12,0,1.37,0.5,-1.12,-3.5,-0.88,0.25,1.25,-3.25,-1.75,6.63,-4.38,-2.5,-4.13,-3.13,-1.25,-2,-0.25,0.75,1,2.13,0.75,0.5,3.5,1.75,3,-9.88,-3.75,11.13,-5.75,1.12,0.825969772
1.5,0,1.5,1.12,-0.12,0,1.5,0.75,-1.37,-3.63,-1.12,0.37,0.88,-3.25,-2.13,0,-4.13,-2.5,-3.75,-3.25,-2.13,-1.88,-0.37,0.75,1.63,1.5,0.37,1,3.5,2,3,27.25,-1,-18.75,0.63,-22.25,0.790830721
1.5,1,1.63,1.25,-0.25,0,1.5,0.5,-1.25,-3.63,-1.5,0.37,2.13,-3,-2,-0.25,-3.75,-2,-4.25,-3.25,-1.63,-1.88,0.37,1,1,1.63,0.63,1,3.88,1.63,3,-10.88,-10,-33.5,-14.75,26.87,0.75730999
1.5,0.37,1.5,1.37,-0.12,-0.12,1.37,0.63,-1.25,-3.5,-1.12,0.37,0.75,-3,-1.63,-3.38,-4.13,-2.5,-4,-3.63,-1.25,-1.5,-0.75,0.88,1.25,1.5,1.12,1,2.88,1.88,2.88,-5.38,-10.25,3,5.88,-0.63,0.723773016
1.5,0,1.75,1.12,-0.25,0,1.37,0.75,-1.12,-3.63,-1.37,0.37,1.63,-2.88,-2.13,0.75,-4,-2.38,-4,-3.13,-2.13,-2,-0.25,0.75,1.75,1.88,0.37,0.88,3.63,1.63,3.13,-4,16.25,-5,0.25,0.37,0.689000496
1.5,0.88,1.63,1.25,-0.25,-0.12,1.5,0.5,-1.37,-3.63,-1.5,0.12,2.63,-3.25,-2.13,0,-4.13,-2,-4,-3.63,-1.75,-1.75,-0.37,1.12,0.88,1.37,0.63,1,3.75,1.88,2.88,4.5,-10,0.88,-32.63,-15.38,0.652840898
1.37,0.25,1.5,1.12,0,0,1.25,0.63,-1.25,-3.63,-1.37,0.5,2.25,-3.13,-2.13,-1.75,-4,-2.5,-4,-3.25,-1.75,-1.37,-0.12,0.37,1.25,1.63,0.5,1.37,3.38,1.37,3,-10.38,0,-14.88,22.37,7.5,0.616357719
1.5,0.37,1.63,1.37,-0.12,0.12,1.37,0.5,-1.12,-3.5,-0.88,0.12,1.5,-3.13,-1.88,6.75,-4,-2.13,-4.13,-3.25,-1.25,-2.13,-0.37,0.88,1.12,2.13,0.88,0.63,3.38,1.63,2.88,-16.25,-3.63,4.25,0.63,-10.88,0.581413023
1.5,0.37,1.63,1.12,-0.12,0,1.5,0.63,-1.25,-3.5,-1.37,0.25,0.75,-2.88,-2.25,-0.25,-4.13,-2.38,-3.75,-3.38,-1.88,-1.75,-0.25,0.37,1.37,1.37,0.37,1,3.63,2.13,3.13,25.75,1.37,-19.87,-4.25,-15.38,0.550171248
1.5,0.75,1.63,1.12,-0.25,0.12,1.37,0.5,-1.25,-3.5,-1.5,0.12,2.38,-3.13,-2.25,-0.25,-3.75,-2.25,-4.25,-3.38,-1.63,-1.75,0.25,1,0.88,1.75,0.63,1.12,3.75,1.63,2.88,-10.5,-10.13,-24.75,-8.88,31.62,0.524943547
1.5,0.37,1.5,1.25,0,0,1.37,0.63,-1.25,-3.5,-1.12,0.63,0.75,-3,-2.13,-3.25,-4.13,-2.38,-4,-3.5,-1.25,-1.5,-0.63,0.75,1.12,1.5,1.25,1.12,3,1.75,3,0.12,-15.25,18.25,6.38,-10.5,0.508331474
1.5,0.12,1.63,1.12,-0.37,0,1.37,0.75,-1.12,-3.5,-1.37,0.37,1.75,-2.88,-1.75,1.12,-4,-2.25,-4,-3.13,-1.88,-1.88,-0.12,0.75,1.63,1.63,0.25,1,3.5,1.75,3.13,-4.5,11.5,-10.5,-0.25,0.75,0.503355116
1.5,0.88,1.63,1.25,-0.25,0.12,1.5,0.5,-1.25,-3.63,-1.37,0,1.75,-3.13,-1.88,0.12,-4.13,-2.13,-3.88,-3.75,-1.75,-1.75,-0.37,1,1,1.25,0.75,1,3.88,1.88,2.75,3.88,-9.75,-14.75,-38,-13.63,0.513166295
1.37,0.37,1.5,1.12,-0.12,0.12,1.12,0.63,-1.25,-3.5,-1.5,0.63,0.88,-3,-2.13,-4.75,-3.88,-2.5,-4,-3.5,-1.75,-1.25,-0.25,0.37,1.25,1.63,0.63,1.25,3.38,1.5,3,-9.63,-3,-5.25,12.38,7.5,0.540013737
1.5,0.37,1.63,1.12,-0.25,0,1.37,0.5,-1.12,-3.5,-0.63,0.12,1.5,-3,-2,6.88,-4.13,-2.25,-4.13,-3.25,-1.25,-2.13,-0.5,1,1.25,2,0.75,0.5,3.5,1.63,3,-15,-4.25,10.13,-9.75,0,0.583700472
1.5,0.25,1.5,1,-0.12,0,1.37,0.75,-1.25,-3.75,-1.37,0.25,0.88,-3,-2.25,-0.12,-4.13,-2.38,-3.63,-3.38,-1.88,-1.88,-0.25,0.75,1.75,1.37,0.5,1.12,3.38,2,3.13,26,-0.63,-15.13,-5.63,-21.37,0.640754511
1.5,0.75,1.63,1,-0.25,0.12,1.37,0.5,-1.25,-3.5,-1.37,0.25,2.5,-3.13,-2,-0.12,-3.75,-2.13,-4.25,-3.38,-1.63,-1.88,0,0.88,0.75,1.75,0.63,1.25,3.88,1.5,2.88,-10.75,0,-29.5,-15.63,26.87,0.705418805
1.5,0.37,1.5,1.37,0,-0.12,1.37,0.63,-1.37,-3.38,-1.12,0.63,0.75,-3.13,-1.88,-4.13,-4.25,-2.63,-4,-3.38,-1.12,-1.37,-0.5,0.75,1.37,1.5,1.12,1.12,2.75,1.63,2.88,-0.37,-4.63,8.38,3.13,-1.12,0.771771659
1.5,-0.12,1.63,1.12,-0.25,0,1.37,0.75,-1.25,-3.63,-1.25,0.25,1.63,-2.75,-1.75,0.5,-3.88,-2.38,-4,-3,-1.88,-2.13,-0.25,0.75,1.75,1.75,0.5,1.12,3.38,1.63,3,-6.38,22,-5.25,-8.88,-0.12,0.835289282
1.5,0.88,1.5,1.12,-0.25,0.12,1.5,0.5,-1.25,-3.63,-1.37,0.12,2.13,-3.13,-2.25,0.25,-4.25,-2,-4,-3.63,-1.63,-1.75,-0.37,1.25,1.12,1.5,0.75,0.88,3.63,1.88,2.88,4.5,-10.13,-15.38,-29,-13.75,0.893171857
1.37,0.25,1.63,1.12,-0.25,0.12,1.25,0.63,-1.25,-3.75,-1.37,0.5,0.75,-3,-2,-1.5,-4,-2.5,-4.13,-3.38,-1.75,-1.5,0.12,0.25,1.25,1.63,0.5,1.5,3.5,1.25,2.88,-9.75,-0.25,-14.63,23.25,5.75,0.943889452
1.5,0.37,1.63,1.37,-0.25,0,1.37,0.5,-1.25,-3.5,-1,0.12,1.25,-3.25,-1.75,6.63,-4.25,-2.25,-4.13,-3.5,-1.25,-2,-0.75,0.88,1.12,2.13,0.75,0.5,3.38,1.75,2.88,-31.25,-5.5,11.5,-5.75,-10,0.986590866
1.5,0.25,1.5,1,-0.12,-0.12,1.5,0.63,-1.5,-3.5,-1.37,0.25,0.75,-3,-2.13,-0.25,-4,-2.38,-3.63,-3.38,-2,-1.75,-0.25,0.63,1.63,1.37,0.37,1.12,3.38,2,2.88,30.37,0.12,-0.25,-4.88,-16.75,1.020751237
1.5,0.88,1.63,1.25,-0.12,0.12,1.5,0.5,-1.37,-3.63,-1.5,0.12,2.5,-3,-2,-0.12,-3.63,-2.25,-4.13,-3.38,-1.63,-1.88,0,1,0.75,1.63,0.63,1.12,3.63,1.63,2.88,-10.63,-9.5,-12.63,-9.88,22.12,1.046142836
1.5,0.37,1.63,1.37,-0.12,-0.25,1.5,0.63,-1.25,-3.25,-1.12,0.63,1,-3.38,-1.88,-10,-4.25,-2.5,-4,-3.38,-1.12,-1.75,-0.5,0.75,1.25,1.5,1.25,1.25,2.75,1.75,2.88,-5.5,-15.25,11.5,14.38,-6.13,1.062976605
1.5,-0.25,1.63,1.12,-0.37,0,1.37,0.75,-1.12,-3.5,-1.5,0.37,1.63,-2.75,-2,1.37,-4.25,-2.25,-4.25,-3.13,-1.75,-2.38,-0.25,0.63,1.75,1.88,0.5,1.12,3.38,1.63,3,-8.88,20.62,-4.63,-9.88,0.25,1.071992215
1.5,0.75,1.5,1.12,-0.25,-0.12,1.37,0.5,-1.37,-3.5,-1.37,0.12,1.25,-3.25,-2.25,0.37,-4.13,-1.88,-4,-3.63,-1.75,-1.75,-0.37,1.37,1,1.5,0.63,1,4,2,2.88,5.25,-1.5,-15,-38.63,-15.13,1.074424717
1.5,0.25,1.5,1.12,0,0.25,1.25,0.63,-1.25,-3.5,-1.5,0.37,1.75,-2.75,-2.13,-1.63,-4,-2.5,-4.13,-3.25,-1.75,-1.37,0.12,0.37,1.25,1.63,0.63,1.25,3.5,1.5,3,-9.75,5,-10.38,8.13,6.13,1.07193115
1.5,0.37,1.63,1.37,-0.25,0,1.25,0.63,-1.12,-3.13,-0.75,0.12,1.37,-3,-1.75,6.63,-4.25,-2.38,-4.13,-3.38,-1.25,-2,-0.63,0.75,1.25,2.13,0.75,0.5,3.5,1.63,2.88,-14.13,-3.88,8.88,-5.38,-0.37,1.06656036
1.5,0.25,1.63,1,-0.12,0,1.5,0.75,-1.25,-3.63,-1.37,0.25,0.75,-2.88,-2.13,0,-4.25,-2.38,-3.63,-3.38,-2.13,-1.75,-0.37,0.63,1.37,1.5,0.63,1,3.5,2.13,3,26.37,9.38,-15.88,-0.25,-25.25,1.06076495
