0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,rate,p,n
-2,-1.88,0.12,-0.88,-2.63,-0.75,0.5,-0.88,-0.5,-2.63,0.88,0.37,4.88,-2.63,-1,1.12,-5.13,-1.75,-2.5,-0.88,1,-0.88,1,0.63,0.5,1.5,0.88,1.88,4.25,1.5,2.88,-5.25,-15.25,-3.5,20.75,-6.25,1.305632565,1,0,0
-1.88,-1.88,0,-0.88,-2.63,-0.5,0.63,-0.75,-0.75,-2.5,0.88,0.12,4.38,-2.88,-1.5,0.37,-5.25,-1.63,-1.88,-1.5,0.75,0,1,1.25,0.25,0.25,0.25,1.63,4.88,1.5,3,-9.63,26.62,-0.88,-14.25,0.5,1.287953206,0,0,0
-2,-1.88,0.12,-1,-2.5,-0.5,0.37,-0.75,-0.63,-2.75,0.88,0.75,3.88,-2.88,-1.25,-0.75,-5,-1.88,-2.5,-0.88,0.75,-0.12,1.75,0.37,0.37,0.88,0.5,1.75,4.75,1.88,2.75,5.5,-5.38,-14.25,-3,-9.5,1.255942705,1,0,0
-2,-1.88,0,-0.88,-2.63,-0.75,0.5,-1,-0.75,-2.5,1,0.37,4.75,-2.75,-0.75,-2.75,-5.38,-2,-2.38,-1.25,1.37,-0.12,0.5,0.75,0.12,1,0.37,2.25,5.13,1.12,2.88,-10.63,0,-21.12,-4.75,7.25,1.211243124,0,0,1
-2,-1.75,0.12,-0.75,-2.63,-0.63,0.37,-0.63,-0.63,-2.75,0.88,0.25,1.75,-2.5,-1.37,4.88,-5.13,-1.88,-2,-0.88,0.37,0.12,1.25,0.37,0.75,1,0.88,1.5,4.75,1.5,2.75,-12.25,-4.5,31.87,-0.75,-10.25,1.157769388,1,0,1
-2,-2,0.12,-0.75,-2.63,-0.5,0.63,-1,-0.63,-2.63,0.75,0.37,5.13,-2.88,-1.12,1,-5.13,-1.5,-2.25,-1.25,1,-0.12,1.12,1,-0.25,0.88,-0.25,1.75,5,1.5,3,6.75,7.13,-15.38,-10.75,3.75,1.099680743,0,0,1
-2,-1.88,0,-0.88,-2.75,-0.63,0.37,-0.88,-0.75,-2.75,1,0.5,3.5,-2.88,-1.37,-4,-5,-2,-2.5,-1,0.75,0.25,1.25,0.12,0.25,0.88,0.5,1.63,5.38,1.63,2.63,-5.63,-9.88,0,-25.12,-9.88,1.040189694,1,0,1
-2.13,-2,0.12,-0.75,-2.63,-0.63,0.5,-1,-0.5,-2.63,0.88,0.25,4.88,-2.75,-1.25,6.5,-5.38,-1.63,-2.5,-0.75,1.12,-0.25,1,0.63,0.12,1.37,0.75,2.13,4.63,1.25,2.88,-10,-8.25,-9.75,27.5,4.13,0.981337267,0,0,1
-1.88,-1.75,0.12,-0.88,-2.63,-0.75,0.75,-0.63,-0.75,-2.63,0.88,0.12,4.25,-2.75,-1.12,0,-5.25,-2,-2,-1,0.25,0.12,1.12,0.63,0.37,0.63,0.75,1.12,4.88,1.5,2.75,-9.5,-3.88,11.63,-11,0.37,0.924192536,0,0,0
-2,-1.88,0.12,-0.88,-2.63,-0.5,0.5,-1,-0.63,-2.75,0.63,0.12,9,-2.75,-1,0.25,-4.88,-1.63,-2.75,-1,1,-0.12,1.5,0.5,-0.25,1,0.5,1.75,5,1.88,2.88,13,-0.75,-14.88,0.75,-20.62,0.869150966,1,0,1
-2,-1.88,0,-0.63,-2.5,-0.63,0.5,-1,-0.75,-2.75,0.88,0.5,4.13,-2.75,-1.25,-3.88,-5.25,-2.13,-2.25,-1.12,1.25,0.25,0.75,0.5,0.12,0.88,0.5,1.88,5.13,1.37,2.75,-9.88,0.25,-18.75,-14.13,27.12,0.816228292,0,0,1
-2,-1.88,0.12,-0.75,-2.63,-0.63,0.37,-0.75,-0.63,-2.88,0.75,0.37,4.5,-2.75,-1,0.75,-5.13,-1.88,-2.5,-0.63,1.12,-0.75,1.12,0.5,0.75,1.37,1,1.75,4.25,1.5,2.88,-4.63,-9,0.63,7.75,-5.63,0.765314144,0,0,1
-2,-1.88,0,-0.88,-2.63,-0.63,0.5,-1,-0.75,-2.75,0.75,0.12,5.38,-3.38,-1.25,0.5,-5.38,-1.5,-2.13,-1.25,0.75,-0.12,1,1,0,0.5,0.25,1.75,4.88,1.5,3.13,-4.63,21.87,-6,-10.13,1,0.716351183,0,0,0
-2,-1.88,0.12,-1,-2.5,-0.5,0.37,-0.88,-0.63,-2.75,0.75,0.63,4.13,-2.75,-1.37,-1.12,-5.13,-2,-2.5,-0.88,0.88,0.37,1.5,0.5,0.25,0.88,0.63,1.63,5.13,1.75,2.75,5.63,-0.37,-15,-18.5,-19.87,0.669415614,0,0,1
-2,-1.88,0.12,-0.75,-2.75,-0.63,0.5,-0.88,-0.5,-2.63,1,0.12,4.63,-2.88,-0.75,-2.63,-5.13,-1.88,-2.38,-1.12,1.25,0,0.75,0.63,0.12,1.37,0.37,2.25,5,1.12,2.88,-9.38,0.25,-20.12,-1.5,6.88,0.624710619,1,0,1
-2,-1.75,0,-0.88,-2.63,-0.63,0.37,-0.88,-0.63,-2.63,0.88,0.25,2.25,-2.63,-1.25,4.13,-5.13,-1.88,-2,-0.75,0.12,0,1.25,0.5,0.63,0.88,0.75,1.5,4.75,1.5,2.88,-26.37,-4.38,7.38,3.63,-0.12,0.582520651,0,0,0
-1.88,-1.88,0,-0.75,-2.63,-0.5,0.63,-1,-0.75,-2.75,0.88,0,8.75,-3.13,-1,0.75,-5.13,-1.5,-2.5,-1.25,0.88,-0.25,1.75,1,-0.12,0.88,0,1.63,5,1.5,3,17.37,6.75,-15.63,0.12,-2.25,0.543185008,0,0,1
-2,-1.88,0.12,-0.75,-2.38,-0.63,0.37,-0.75,-0.75,-2.5,0.75,0.25,4,-2.88,-1.25,-5.5,-5,-2.13,-2.38,-1,0.63,0.12,1.12,0,0.25,0.88,0.5,1.75,5.25,1.5,2.63,-1,-10.13,-1,-19.87,3.5,0.507134895,0,0,0
-2,-1.88,0.12,-0.88,-2.5,-0.37,0.5,-0.88,-0.37,-2.75,1,0.12,4.75,-2.38,-1.12,6.25,-5.38,-1.75,-2.5,-0.37,1.12,-0.37,1.12,0.63,0.25,1.5,1.12,2.13,4.5,1.37,2.88,-10.5,-21.25,-4.25,20.75,4.75,0.475015986,0,0,0
-2,-1.75,0,-0.63,-2.63,-0.63,0.75,-0.88,-0.88,-2.75,1,0.25,4.88,-2.75,-1.25,0.25,-5.13,-1.88,-2,-1.37,0.63,0.12,1,0.88,0.37,0.37,0.63,1.37,4.88,1.5,3,-7.25,8.13,5.5,-10.75,-9.63,0.447889257,0,0,1
-2,-1.88,0.25,-0.63,-2.63,-0.5,0.37,-1,-0.63,-2.75,0.75,0.37,4.25,-2.75,-1.12,-0.12,-4.88,-1.75,-2.63,-1,0.88,-0.12,1.63,0.63,-0.12,1,0.5,1.75,4.88,1.75,2.88,15,-6.75,-15.25,-4.88,-15.75,0.427470832,0,0,0
-2,-1.88,0,-0.5,-2.5,-0.63,0.5,-0.88,-0.63,-2.75,1.12,0.37,4.38,-2.88,-0.88,-4.63,-5.25,-1.88,-2.38,-1.12,1.37,0.12,0.75,0.63,0.25,0.75,0.5,2.25,5,1.37,2.75,-15.13,0.5,-46.5,-9.88,31,0.416358358,0,0,0
-2,-1.75,0.12,-0.75,-2.63,-0.63,0.37,-0.63,-0.5,-2.63,0.75,0.37,3.75,-2.63,-1.5,1,-5,-1.88,-2.25,-0.75,0.5,-0.12,1.25,0.5,0.75,1,1,1.5,4.38,1.63,2.75,-7,-10,12.13,5.5,-10,0.418099253,0,0,0
-2,-1.88,0.12,-0.75,-2.75,-0.63,0.5,-1.12,-0.75,-2.63,0.88,0.37,4.88,-2.75,-1.25,0,-5.38,-1.63,-2.5,-1.5,0.75,0,0.88,1,0,0.75,0,1.75,4.75,1.5,3.13,-8.38,5.75,-11.63,-10.5,1.37,0.436673189,0,0,0
-2,-1.88,0.12,-0.75,-2.38,-0.63,0.5,-0.88,-0.75,-2.63,0.75,0.37,3.38,-2.88,-1.25,-9.75,-5,-2,-2.5,-1,0.88,0.5,1.25,0,0.25,0.88,0.5,1.75,5.38,1.75,2.63,-0.88,-10.25,-15.25,-35.75,-4,0.474851814,0,1,0
-2,-1.88,0.12,-0.63,-2.63,-0.5,0.5,-1,-0.5,-2.75,1,0.25,5,-2.88,-1,5.88,-5.38,-1.63,-2.5,-0.75,1.12,-0.25,0.88,0.75,0.12,1.37,0.37,2.13,4.75,1.25,3,-10.38,3.13,-10.63,26.37,8.25,0.531820891,0,1,0
-1.88,-1.88,0,-0.75,-2.38,-0.63,0.63,-0.88,-0.75,-2.75,1,0.25,4,-2.63,-1.37,0.12,-5.13,-1.88,-2,-0.88,0.25,0.12,1,0.5,0.63,0.63,0.63,1.37,4.75,1.5,2.75,-5.13,-4.13,5.63,-10.25,-9.75,0.602136523,0,1,0
-2,-1.88,0,-0.75,-2.38,-0.5,0.37,-0.88,-0.75,-2.75,0.75,0.5,5,-3.13,-1.25,0.37,-5.13,-1.75,-2.5,-1.12,0.88,-0.25,1.63,1,-0.25,0.88,0.63,1.88,4.88,1.88,2.88,29.87,-0.25,-14.88,-3.75,-11.63,0.67759644,1,1,0
-2,-1.88,0,-0.63,-2.5,-0.88,0.5,-0.88,-0.63,-2.5,1,0.5,4.38,-2.88,-0.88,-3,-5.5,-2,-2.38,-1,1.25,0.25,0.63,0.37,0.12,0.75,0.5,1.88,5.13,1.25,2.75,-10.5,1,-25.25,-15.13,32.38,0.750438813,0,1,0
-2,-1.75,0.12,-0.88,-2.75,-0.63,0.5,-0.88,-0.5,-2.75,0.88,0.25,3.75,-2.75,-1.12,1.5,-5.13,-1.88,-2.38,-0.5,0.75,-0.25,1.25,0.37,0.75,1,1.12,1.88,4.13,1.37,2.75,0.12,-5,12.88,7.38,-9.88,0.815291025,0,1,0
-2,-1.88,0,-0.75,-2.63,-0.63,0.63,-0.88,-0.75,-2.63,0.75,0.12,5.88,-2.88,-1.12,0.5,-5.25,-1.37,-2.25,-1.37,0.88,0,1,1,0,0.5,0,1.63,4.75,1.63,3,-9.75,16.25,-11.38,-9.25,0.25,0.869360577,1,0,0
-2,-1.88,0,-0.88,-2.5,-0.5,0.37,-0.88,-0.63,-2.75,0.88,0.63,3.25,-2.75,-1.25,-1,-5,-2,-2.38,-1.12,0.75,0.37,1.37,0.25,0.25,0.88,0.63,1.63,5.13,1.75,2.75,4,-10.13,-14,-30,-9.75,0.911775204,0,1,0
-2,-1.88,0.25,-0.63,-2.63,-0.63,0.63,-0.88,-0.5,-2.5,0.88,0.25,4.75,-2.63,-1,7.38,-5.25,-1.75,-2.38,-1,1.12,-0.25,0.75,0.88,0.12,1.37,0.5,2.13,5,1.12,2.75,-9.88,4.13,-11.25,7.75,6.75,0.942839726,0,0,0
-2,-1.75,0,-0.88,-2.63,-0.63,0.5,-0.63,-0.75,-2.75,0.88,0.37,4.13,-2.5,-1.37,-0.12,-5.13,-1.75,-2,-0.75,0.25,0,1,0.5,0.75,0.63,0.75,1.25,4.75,1.63,2.75,-30.37,-4.75,8,-5.63,0.5,0.963488425,1,0,0
-2,-1.75,0.12,-0.88,-2.75,-0.5,0.63,-0.88,-0.75,-2.75,0.75,0,10.13,-2.88,-1.12,0.37,-4.88,-1.63,-2.75,-1.12,1,-0.5,1.63,0.75,-0.25,1,0.37,1.75,4.88,1.88,3,25.62,4.63,-14.88,0,-12.63,0.974951495,0,0,0
-2,-1.88,0,-0.75,-2.5,-0.75,0.5,-0.75,-0.63,-2.5,1,0.37,4.38,-2.88,-1.5,-4.25,-5.13,-2,-2.13,-1.12,0.88,0.37,0.88,0.12,0.25,0.88,0.37,1.63,5,1.5,2.5,-0.37,-9.75,-8,-16.25,7.13,0.978584639,0,0,0
-2,-1.88,0.12,-0.75,-2.88,-0.63,0.37,-0.88,-0.63,-2.75,0.75,0.25,4.38,-2.5,-1.12,1.75,-5.25,-1.88,-2.63,-0.5,0.88,-0.5,1.25,0.63,0.5,1.25,1,1.75,4.25,1.5,2.88,-4.63,-14.88,1.25,6.88,-5.88,0.975814647,1,0,0
-2,-1.88,-0.12,-0.75,-2.63,-0.75,0.63,-0.88,-0.75,-2.75,1,0.12,4.5,-3,-1,0.5,-5.13,-1.5,-2.13,-1.37,0.75,-0.12,1,1,0.25,0.37,0.25,1.63,5,1.37,3,-4.63,25.87,-1.5,-14.75,0.25,0.968170524,0,0,0
-2,-1.88,0.12,-0.88,-2.5,-0.5,0.5,-1,-0.63,-2.75,0.75,0.37,4.25,-2.88,-1.12,0.12,-5,-1.88,-2.38,-0.88,0.88,0.12,1.37,0.12,0.25,1,0.5,1.63,4.63,1.88,2.75,2.75,-10.63,-15,-8.75,-5,0.957378811,0,0,0
-2.13,-1.88,0.12,-0.63,-2.75,-0.75,0.5,-0.88,-0.63,-2.5,0.88,-0.12,4.5,-2.88,-0.63,1,-5.38,-1.75,-2.38,-1.25,1.25,-0.12,0.5,0.63,0.12,1.37,0.37,2.13,4.88,1.12,2.75,-9.88,1.12,-15,-4.75,6.75,0.94550325,1,0,0
-2,-1.63,0,-1,-2.63,-0.75,0.37,-0.88,-0.63,-2.75,0.88,0.25,2.63,-2.75,-1.37,0.12,-5.25,-1.88,-2,-1,0.5,0,1.12,0.37,0.37,0.75,0.88,1.37,4.75,1.5,2.88,-20.75,-9.38,36.75,-0.5,-10.63,0.935088551,0,0,0
-2,-1.88,0,-0.63,-2.75,-0.63,0.63,-1.12,-0.75,-2.75,0.88,0.12,11.38,-2.88,-1.12,0.5,-5.13,-1.5,-2.63,-1.12,1.12,-0.12,1.25,0.88,-0.37,1,0,1.75,4.88,1.63,3,12.75,5.38,-16.25,-9.25,-7.25,0.929192065,0,0,0
-2,-1.88,0.12,-0.5,-2.5,-0.75,0.37,-0.88,-0.75,-2.38,1.12,0.25,4.13,-2.75,-1.5,-4.63,-5,-2,-2.38,-1.12,0.75,0.5,1,0.12,0.37,0.75,0.5,1.63,5.38,1.5,2.63,-10.38,1.25,-1.37,-15.25,13,0.931091348,1,0,0
-2,-1.88,0.12,-1,-2.63,-0.63,0.37,-0.88,-0.63,-2.75,0.88,0.25,4.5,-2.5,-1.37,4.5,-5.13,-1.75,-2.5,-0.63,1.12,-0.5,1.12,0.63,0.37,1.25,0.88,1.88,4.25,1.5,2.75,-5.38,-19.75,-3.38,11.63,4.38,0.943522314,0,0,0
-1.88,-1.88,0,-0.75,-2.63,-0.75,0.63,-0.75,-0.75,-2.63,0.88,0.25,4.63,-3.13,-1.37,0.25,-5.25,-1.63,-2.13,-1.25,0.88,0,1.12,1.12,0.12,0.37,0.25,1.37,5,1.5,3,-14.38,26.62,-1.63,-0.75,-5.25,0.96762245,0,1,0
-2,-1.88,0.12,-0.75,-2.63,-0.5,0.37,-1,-0.75,-2.75,0.5,0.37,4.38,-2.75,-1.25,-0.37,-4.75,-1.88,-2.63,-0.88,0.75,0.25,1.63,0.25,0.25,0.88,0.5,1.63,4.75,1.88,2.75,7.13,0.75,-15.75,-1.5,-10.25,1.00192589,1,0,0
-2,-1.88,0.25,-0.75,-2.63,-0.75,0.5,-0.88,-0.63,-2.63,0.88,0.25,4.75,-2.88,-0.88,5.88,-5.25,-1.75,-2.38,-1.25,1.25,0,0.37,0.63,0.12,1.12,0.37,2.13,5.13,1.12,2.88,-9.63,0.88,-30,-8.63,10.5,1.041750795,0,1,0
-2,-1.75,0.12,-1,-2.63,-0.63,0.5,-0.75,-0.63,-2.63,1,0.25,1.75,-2.88,-1.37,4,-5.25,-1.88,-1.88,-0.75,0.5,0.12,1.12,0.5,0.5,0.75,0.63,1.37,4.75,1.37,2.75,-20.62,-3.13,37.5,3.88,-9.75,1.079963691,1,0,0
-2,-1.88,0,-0.88,-2.63,-0.5,0.75,-1,-0.75,-2.75,0.75,0,12.38,-3,-0.88,0.63,-5.13,-1.37,-2.63,-1.12,0.88,-0.12,1.63,1,-0.37,0.88,0.12,1.75,4.88,1.5,2.88,12.63,5.5,-16.12,-5.13,-12.5,1.109921129,0,0,0
-2.13,-1.88,0,-0.75,-2.63,-0.75,0.37,-0.88,-0.75,-2.5,0.88,0,4.13,-2.75,-1.25,-9.88,-5.13,-2.13,-2.25,-1.25,0.75,0.37,0.88,0.5,0.37,0.88,0.5,1.5,5.13,1.75,2.63,-10.38,0.37,-10,-16,2.25,1.128509932,1,1,0
-2,-1.88,0.12,-0.75,-2.5,-0.63,0.37,-1,-0.5,-2.75,1,0.12,4.5,-2.5,-1.12,0.25,-5.13,-1.75,-2.38,-0.5,1.12,-0.5,0.88,0.63,0.37,1.37,1,2,4.25,1.5,2.75,-9.5,-25.62,-4.13,30.75,-5.5,1.136509311,0,0,0
-2,-1.75,0,-0.88,-2.75,-0.75,0.63,-0.88,-0.88,-2.63,0.88,0.25,4.5,-2.63,-1,0.25,-5.13,-1.5,-2.13,-1.37,0.5,0.12,1,1.12,0.37,0.37,0.37,1.75,4.88,1.37,3,-17.87,26.87,8.5,-15.38,-9.13,1.13690189,1,0,0
-2,-1.88,0.12,-0.88,-2.63,-0.5,0.37,-0.88,-0.63,-2.75,0.63,0.5,4,-2.63,-1.12,-0.25,-4.88,-1.88,-2.5,-1.12,0.75,0.12,1.37,0.25,0.25,1,0.37,1.75,4.75,1.75,2.88,7,-0.37,-14.63,-2.63,-15.38,1.133195443,0,0,0
-2,-1.88,0.12,-0.88,-2.63,-0.75,0.5,-0.88,-0.63,-2.88,1,0.12,4.63,-2.75,-0.75,1.63,-5.13,-1.75,-2.38,-1.12,1.5,0.12,0.75,0.63,0.25,1.37,0.5,2.25,5,1.12,2.75,-9.63,0,-25.62,-3.38,7.75,1.128522912,1,0,0
-2,-1.88,0,-0.88,-2.63,-0.63,0.5,-0.75,-0.5,-2.63,0.88,0.25,1.75,-2.88,-1.37,4.13,-5.13,-1.75,-1.88,-0.75,0.37,0.12,1.12,0.88,0.63,0.75,1,1.37,4.63,1.5,2.75,-13,-8.75,37.38,-0.37,-10.25,1.125301769,0,0,0
-2,-1.88,0,-0.75,-2.63,-0.5,0.63,-1,-0.75,-2.75,0.63,0.37,8.13,-3.13,-1.25,0.25,-5.25,-1.37,-2.5,-1.25,0.88,-0.12,1.25,0.88,-0.37,1,-0.12,1.88,4.75,1.37,3,12.63,7.38,-15.13,0.75,2.38,1.125121419,1,0,0
-2,-1.88,0,-0.88,-2.63,-0.88,0.5,-0.88,-0.75,-2.5,0.63,0.25,4,-2.88,-1.5,-4.63,-5.13,-2,-2.25,-1,0.75,0.5,1.12,-0.12,0.25,0.75,0.5,1.63,5.25,1.63,2.63,-5.63,-10,4.63,-20.87,-8.25,1.128692021,0,0,0
-2,-1.88,0.12,-0.88,-2.63,-0.75,0.5,-0.88,-0.5,-2.75,1,0.37,4.63,-2.75,-1.12,1.63,-5.13,-1.75,-2.5,-0.63,1.12,-0.5,1.25,0.63,0.37,1.25,0.88,2.25,4.38,1.5,2.75,0.63,-20.12,-8.5,27.12,3.63,1.135830153,1,0,0
-1.88,-1.75,0,-0.75,-2.63,-0.63,0.5,-0.75,-0.75,-2.75,0.88,0.12,4.13,-2.63,-1.37,-0.12,-4.88,-1.63,-2,-1.25,0.75,0.12,1,1.12,0.37,0.37,0.5,1.5,4.88,1.37,3,-9.88,11.63,5,-9.13,-9.38,1.145515355,0,0,0
-2,-1.88,0.12,-0.75,-2.5,-0.5,0.5,-1,-0.63,-2.75,0.88,0.63,4.5,-2.88,-1.5,0.25,-5,-1.63,-2.5,-0.88,0.88,-0.25,1.37,0.37,0.25,1,0.5,1.63,4.75,1.88,2.75,5.38,-5.25,-15.38,-5.5,-21.12,1.156014091,1,0,0
-2,-1.88,0.12,-0.88,-2.63,-0.75,0.5,-0.88,-0.63,-2.5,0.88,0.25,4.63,-2.88,-0.88,-4.5,-5.38,-1.88,-2.38,-1.12,1.37,0.25,0.75,0.63,0.25,0.88,0.37,2.13,5,1.12,2.75,-9.75,-4.75,-35.63,-4.63,17.62,1.164962358,0,0,0
-2,-1.88,0.25,-0.75,-2.63,-0.63,0.37,-0.88,-0.63,-2.75,0.75,0.25,2.63,-2.63,-1.12,5,-5.13,-1.63,-1.88,-0.75,0.5,-0.12,1.25,0.75,0.88,1.12,0.88,1.5,4.5,1.5,2.88,-7,-10.38,43,5.5,-10.13,1.169277755,1,0,0
-2,-1.88,0,-1,-2.63,-0.63,0.63,-1,-0.75,-2.75,0.88,0.25,9.63,-3.13,-0.88,0.63,-5.38,-1.5,-2.5,-1.25,1,-0.25,1.37,1.12,-0.25,0.88,-0.12,1.75,4.88,1.37,3.13,1.75,7.63,-10.5,-9.75,-2.38,1.16510591,0,0,0
-2,-1.88,0,-0.88,-2.5,-0.75,0.37,-0.88,-0.75,-2.63,1.25,0.5,3.38,-2.63,-1.12,-4.5,-5,-2,-2.38,-1,0.88,0.12,1.25,0,0.25,0.88,0.5,1.63,5.38,1.63,2.63,-6,-9.63,-9.75,-21.87,-4.5,1.148660075,1,0,0
-2,-1.75,0.12,-0.75,-2.63,-0.63,0.37,-1,-0.37,-2.5,0.88,0.25,4.88,-2.63,-1,4.75,-5.25,-1.63,-2.5,-0.63,1,-0.37,1.25,0.63,0.12,1.25,0.75,2.25,4.63,1.37,2.88,-9.38,-17.12,-14.63,36.25,-0.5,1.11848974,0,0,0
-2,-1.88,0,-0.88,-2.5,-0.63,0.75,-0.75,-0.88,-2.75,0.88,0.12,4.5,-2.88,-1.5,0.5,-5.25,-1.63,-1.88,-1.25,0.37,0,0.88,0.75,0.37,0.5,0.37,1.25,4.88,1.5,2.88,-5.38,22.12,8.75,-9.63,0.37,1.077134146,1,0,1
-2,-1.88,0.12,-0.88,-2.5,-0.63,0.37,-0.88,-0.63,-2.75,0.88,0.5,4.13,-3.13,-1.25,0.37,-4.75,-1.75,-2.63,-1,0.88,-0.12,1.63,0.63,0.25,0.88,0.37,1.75,4.75,1.75,2.88,2.13,-4.75,-15.75,-3.63,-14.38,1.029680493,0,0,1
-2,-1.88,0,-0.75,-2.5,-0.75,0.5,-0.88,-0.75,-2.5,1,0.37,4.63,-2.75,-0.75,-3.5,-5.38,-1.75,-2.38,-1.25,1.5,0.12,0.63,0.75,0.25,1,0.5,2.38,5.13,1.25,2.88,0.25,-4.38,-22.87,-9.88,8.63,0.981068283,0,0,0
-2,-1.88,0.12,-1,-2.88,-0.75,0.37,-0.75,-0.63,-2.75,0.75,0.25,1.63,-2.25,-1.25,4.5,-5,-1.88,-2,-0.75,0.5,-0.12,1.25,0.63,0.75,1.12,0.88,1.63,4.38,1.5,2.75,-6.88,-15.63,27.37,3.13,-9.38,0.934778977,1,0,1
-2,-1.88,0,-0.75,-2.63,-0.37,0.63,-1,-0.63,-2.5,0.88,0.12,5.75,-2.88,-1.25,0.63,-5.25,-1.63,-2.25,-1.25,0.75,-0.12,0.88,1,0,0.75,-0.12,2,4.88,1.63,3,1.88,1.63,-11,-9.38,4.75,0.892783825,0,0,1
-2,-1.75,0,-0.88,-2.5,-0.63,0.5,-0.88,-0.63,-2.63,0.88,0.5,3,-2.88,-1.37,-3.63,-5.13,-2,-2.25,-1,0.75,0.12,1.25,0.12,0.12,0.75,0.37,1.63,5.5,1.75,2.75,-1.37,-10.25,-15.88,-30.62,-8.63,0.855839751,0,0,0
-2,-1.88,0.12,-0.75,-2.75,-0.63,0.5,-1,-0.37,-2.63,1,0.37,5,-2.75,-1,5.75,-5.13,-1.75,-2.5,-0.75,1.12,-0.25,0.88,0.63,0.12,1.37,0.5,2.13,4.63,1.25,2.88,-9.38,-13.25,-5.5,33.63,4.25,0.823766855,1,0,0
-2,-1.88,-0.12,-0.75,-2.63,-0.63,0.63,-0.88,-0.75,-2.75,0.88,0.25,4,-2.5,-1.25,0.37,-5.25,-1.75,-2,-1.25,0.63,0,1.12,0.75,0.63,0.5,0.63,1.37,4.88,1.5,2.88,-9.88,0.63,7.88,-10.25,-10.5,0.795697261,0,0,1
-2,-1.88,0.12,-0.88,-2.63,-0.5,0.37,-1,-0.63,-2.75,0.75,0.12,4.25,-2.75,-1.37,0.5,-4.88,-1.75,-2.63,-1,0.75,-0.12,1.63,0.5,0,1,0.63,1.75,4.75,1.75,2.88,16.75,-1.12,-14.5,-4.13,-20.12,0.770352496,0,0,0
-2,-1.88,0,-0.75,-2.5,-0.75,0.5,-0.88,-0.75,-2.63,1,0.37,4.5,-2.88,-0.88,-3.38,-5.5,-1.88,-2.38,-1.12,1.37,0.37,0.75,0.5,0.25,1,0.37,2,5,1.25,2.75,-16.12,-4.88,-40.88,-10.13,31,0.746365222,0,0,0
-2,-1.88,0.12,-0.88,-2.75,-0.5,0.37,-0.75,-0.63,-2.75,0.75,0.25,3.63,-2.63,-1.25,5,-5.13,-1.88,-2.38,-0.88,0.75,-0.12,1.25,0.5,0.88,1,0.88,1.63,4.25,1.5,2.75,-6.5,-18,31.62,7.5,-9.75,0.7226031,1,0,1
-1.88,-1.88,0,-0.75,-2.63,-0.63,0.63,-0.88,-0.75,-2.63,1,0.25,5,-3,-1.12,0.75,-5.25,-1.5,-2.38,-1.37,0.88,-0.12,1,1,-0.12,0.75,-0.12,1.88,4.88,1.5,2.88,0.37,14.25,-10.63,-10.13,4.38,0.69841843,0,0,0
-2,-1.88,0,-0.88,-2.5,-0.63,0.25,-0.75,-0.63,-2.88,0.75,0.37,3.13,-2.88,-1.25,-4.63,-4.88,-2,-2.38,-1,0.75,0.5,1.25,-0.12,0.25,0.88,0.63,1.63,5.25,1.63,2.63,-6,-9.38,-9.38,-27.25,-4.63,0.673766487,0,0,1
-2,-1.88,0.25,-0.75,-2.63,-0.37,0.5,-0.88,-0.63,-2.63,1,0,4.75,-3,-0.88,6.63,-5.38,-1.63,-2.5,-0.75,1.25,-0.37,1.12,0.63,0.25,1.5,0.5,2.13,4.63,1.25,2.88,-9.88,-3.75,-4,26.5,4.38,0.649215268,0,0,0
-2,-1.75,0,-0.75,-2.63,-0.75,0.63,-0.75,-0.88,-2.63,0.88,0.12,4.38,-2.75,-1.25,0.12,-5.13,-1.88,-2.13,-1.12,0.5,0.12,1,0.63,0.37,0.5,0.63,1.25,4.75,1.5,2.75,-10.5,-2.63,8.5,-10.25,0.75,0.62595494,0,0,0
-2,-1.88,0.12,-0.88,-2.63,-0.5,0.5,-1,-0.63,-2.75,0.75,0.63,4.63,-2.63,-1.37,0.12,-4.75,-1.5,-2.5,-0.88,0.75,-0.25,1.63,0.88,-0.12,1,0.5,1.75,4.63,2.13,2.88,20.75,-0.25,-14.88,0.5,-15.25,0.605918421,0,0,0
-2,-1.88,0,-0.75,-2.5,-0.75,0.63,-1,-0.75,-2.5,1.12,0.5,4,-3.25,-1,-2.88,-5.25,-1.88,-2.38,-1.25,1.12,0.12,0.75,0.75,0.12,0.75,0.37,2.13,5.13,1.37,2.75,-0.12,-10.13,-36.63,-13.25,31.5,0.591993113,1,0,0
-2,-1.75,0.12,-1,-2.5,-0.63,0.5,-0.75,-0.63,-2.75,0.88,0.37,3.75,-2.5,-1.25,5.38,-5.13,-1.88,-2.13,-0.75,0.5,-0.37,1.25,0.5,0.88,1.25,1,1.75,4.25,1.5,2.75,-2.13,-10.13,31.75,8,-10.13,0.588035767,0,0,0
-2,-1.88,0,-0.75,-2.63,-0.63,0.63,-0.88,-0.75,-2.75,0.88,0.25,5.38,-2.88,-1.12,0.75,-5.38,-1.12,-2.13,-1.25,0.88,0,0.88,1,-0.12,0.75,0,1.75,4.75,1.37,2.88,1.37,5.13,-11,-9.25,0.25,0.598158275,0,0,0
